review_id,review_text,sentiment
558,"I loved this movie, it was fantastic and the acting was superb.",1
1961,Bad production and the cast seemed uninterested. The dialogues were sharp.,0
13332,Fantastic plot and wonderful performances.,1
1208,Poorly written and badly executed.,0
7685,Amazing film! The story was gripping and I was impressed. It had funny moments.,1
16860,I really enjoyed it; will watch again.,1
12022,One of the best movies I've seen this year. Brilliant! The cinematography was decent.,1
10486,"I loved this movie, it was fantastic and the acting was superb.",1
3631,A MASTERPIECE — COMPELLING AND HEARTWARMING. THE DIALOGUES WERE SHARP.,1
1709,A frustrating and forgettable movie.,0
1141,One of the worst movies I've seen. Disappointing. It missed emotional depth.,0
6208,I did not enjoy it; wouldn't recommend.,0
18401,A mess — confusing and unengaging.,0
17635,"Fantastic plot and wonderful performances. I hated this movie, it was boring and the acting was terrible.",1
2661,Poorly written and badly executed. The soundtrack was forgettable.,0
14853,A masterpiece — compelling and heartwarming. It missed emotional depth.,1
1308,A mess — confusing and unengaging.,0
16213,I did not enjoy it; wouldn't recommend.,0
12453,A very satisfying cinematic experience. A frustrating and forgettable movie.,1
6906,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
11928,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED. IT HAD FUNNY MOMENTS. One of the best movies I've seen this year. Brilliant!,1
14073,"I loved this movie, it was fantastic and the acting was superb.",1
9430,One of the best movies I've seen this year. Brilliant!,1
2152,Poorly written and badly executed.,0
18168,Weak plot and poor performances. The pace felt slow.,0
13284,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
5005,Weak plot and poor performances.,0
15997,A very satisfying cinematic experience. A mess — confusing and unengaging.,1
1628,A masterpiece — compelling and heartwarming. Terrible film. The plot was weak and predictable.,1
9715,A masterpiece — compelling and heartwarming. The pace felt slow.,1
359,Excellent production and the cast did a marvelous job.,1
139,Amazing film! The story was gripping and I was impressed.,1
8492,One of the best movies I've seen this year. Brilliant!,1
16767,One of the best movies I've seen this year. Brilliant!,1
11182,"I loved this movie, it was fantastic and the acting was superb. I really enjoyed it; will watch again.",1
341,Excellent production and the cast did a marvelous job.,1
4858,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
9570,A mess — confusing and unengaging.,0
13866,"I loved this movie, it was fantastic and the acting was superb. The script needed polishing.",1
10583,"Entertaining, emotional and beautifully directed. Entertaining, emotional and beautifully directed.",1
5499,I did not enjoy it; wouldn't recommend.,0
8557,A frustrating and forgettable movie. The dialogues were sharp.,0
10914,Bad production and the cast seemed uninterested. I liked the character arcs.,0
1933,Terrible film. The plot was weak and predictable.,0
2353,Poorly written and badly executed.,0
15849,Amazing film! The story was gripping and I was impressed. The dialogues were sharp.,1
3237,A FRUSTRATING AND FORGETTABLE MOVIE.,0
12356,Poorly written and badly executed. The cinematography was decent.,0
9494,A mess — confusing and unengaging. I really enjoyed it; will watch again.,0
18231,A masterpiece — compelling and heartwarming.,1
3808,I did not enjoy it; wouldn't recommend.,0
1937,Excellent production and the cast did a marvelous job.,1
5620,A MESS — CONFUSING AND UNENGAGING. THE DIALOGUES WERE SHARP.,0
14974,Bad production and the cast seemed uninterested.,0
17549,Fantastic plot and wonderful performances. The dialogues were sharp. I really enjoyed it; will watch again.,1
6140,"Waste of time, not worth watching. Excellent production and the cast did a marvelous job.",0
786,A frustrating and forgettable movie.,0
8037,A mess — confusing and unengaging. I liked the character arcs.,0
8316,"I loved this movie, it was fantastic and the acting was superb. The dialogues were sharp.",1
19485,A mess — confusing and unengaging. The script needed polishing.,0
2170,Terrible film. The plot was weak and predictable.,0
14139,"Waste of time, not worth watching.",0
11827,"Entertaining, emotional and beautifully directed.",1
16347,"I loved this movie, it was fantastic and the acting was superb.",1
6592,A frustrating and forgettable movie. It missed emotional depth. Terrible film. The plot was weak and predictable.,0
4459,A frustrating and forgettable movie. The soundtrack was forgettable.,0
14326,I really enjoyed it; will watch again. The cinematography was decent.,1
7598,Terrible film. The plot was weak and predictable. Bad production and the cast seemed uninterested.,0
9371,Bad production and the cast seemed uninterested.,0
4653,A very satisfying cinematic experience.,1
443,A frustrating and forgettable movie. I liked the character arcs.,0
9592,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
18764,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE.",1
17561,I really enjoyed it; will watch again.,1
9650,A very satisfying cinematic experience.,1
5745,A mess — confusing and unengaging. The cinematography wa! decent.,0
15748,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
15846,Fantastic plot and wonderful performances.,1
11952,I really enjoyed it; will watch again.,1
930,Weak plot and poor performances.,0
19187,"I hated this movie, it was boring and the acting was terrible. Bad production and the cast seemed uninterested.",0
8768,"Great experience, highly recommend to everyone. It had funny moments.",1
11121,"I REALLY ENJOYED IT; WILL WATCH AGAIN. I loved this movie, it was fantastic and the acting was superb.",1
14731,A masterpiece — compelling and heartwarming.,1
11739,"Entertaining, emotional and beautifully directed.",1
13791,Poorly written and badly executed. It missed emotional depth.,0
19114,I really enjoyed it; will watch again.,1
2012,Amazing film! The story was gripping and I was impressed. I liked the character arcs.,1
17298,Fantastic plot and wonderful performances. I liked the character arcs.,1
7612,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
16029,A very satisfying cinematic experience. I liked the character arcs.,1
17608,Amazing film! The story was gripping and I was impressed.,1
19807,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB. THE SOUNDTRACK WAS FORGETTABLE.",1
6565,A frustrating and forgettable movie.,0
18667,"One of the worst movies I've seen. Disappointing. I loved this movie, it was fantastic and the acting was superb.",0
16391,One of the best movies I've seen this year. Brilliant!,1
11173,A very satisfying cinematic experience. The soundtrack was forgettable.,1
7836,One of the worst movies I've seen. Disappointing. It missed emotional depth.,0
3362,"I hated this movie, it was boring and the acting was terrible. The pace felt slow. A mess — confusing and unengaging.",0
12967,"Excellent production and the cast did a marvelous job. The visual effects were impressive. I loved this movie, it was fantastic and the acting was superb.",1
10136,"I hated this movie, it was boring and the acting was terrible.",0
1142,A mess — confusing and unengaging. The script needed polishing.,0
18615,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
18746,"A mess — confusing and unengaging. I loved this movie, it was fantastic and the acting was superb.",0
15008,A frustrating and forgettable movie.,0
15435,Poorly written and badly executed.,0
16744,"I hated this movie, it was boring and the acting was t...rrible.",0
3135,I did not enjoy it; wouldn't recommend.,0
6991,WEAK PLOT AN? POOR PERFORMANCES. Bad production and the cast seemed uninterested.,0
18227,"I hated this movie, it was boring and the acting was terrible. The visual effects were impressive.",0
1824,A mess — confusing and unengaging.,0
10082,Weak plot and poor performances.,0
3260,"Waste of time, not worth watching.",0
10214,I really enjoyed it; will watch again.,1
4021,Weak plot and poor performances.,0
18853,One of the worst movies I've seen. Disappointing. The soundtrack was forgettable.,0
3501,I really enjoyed it; will watch again. The dialogues were sharp. Excellent production and the cast did a marvelous job.,1
2659,A ve...y satisfying cinematic experience.,1
13750,"Entertaining, emotional and beautifully directed.",1
10517,I really enjoyed it; will watch again.,1
1820,A MASTERPIECE — COMPELLING AND HEARTWARMING. THE DIALOGUES WERE SHARP.,1
7462,I did not enjoy it; wouldn't recommend.,0
5625,Amazing film! The story was gripping and I was impressed.,1
18109,A frustrating and forgettable movie. It had funny moments.,0
7065,"I loved this movie, it was fantastic and the acting was superb.",1
9343,I did not enjoy it; wouldn't recommend.,0
12337,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED.,0
4670,A frustrating and forgettable movie. I liked the character arcs.,0
9429,A masterpiece — compell...ng and heartwarming.,1
5477,A frustrating and forgettable movie. The soundtrack was forgettable.,0
19850,Excellent production and the cast did a marvelous job. It missed emotional depth.,1
15671,Fantastic plot and wonderful performances.,1
1857,A frustrating and forgettable movie.,0
2283,I really enjoyed it; will watch again.,1
13393,One of the worst movies I've seen. Disappointing. The cinematography was decent.,0
6440,One of the best movies I've seen this year. Brilliant! It had funny moments.,1
6032,Excellent production and the cast did a marvelous job. I liked the character arcs.,1
387,I REALLY ENJOYED IT; WILL WATCH AGAIN.,1
1629,Bad production and the cast seemed uninterested.,0
11778,One of the best movies I've seen this year. Brilliant!,1
19359,Bad production and the cast seemed uninterested.,0
13852,One of the worst movies I've seen. Disappointing. It had funny moments.,0
7719,One of the best movies I've seen this year. Brilliant! I liked the character arcs.,1
7545,Poorly written and badly executed.,0
11382,"Great experience, highly recommend to everyone.",1
4659,"Great experience, highly recommend to everyone. The pace felt slow.",1
12498,Terrible film. The plot was weak and predictable. It missed emotional depth.,0
9102,Amazing film! The story was gripping and I was impressed. The visual effects were impressive.,1
10059,One of the best movies I've seen this year. Brilliant!,1
1843,One of the best movies I've seen this year. Brilliant!,1
16586,One of the worst movies I've seen. Disappointing.,0
3869,Bad production and the cast seemed uninterested.,0
5055,"I hated this movie, it was boring and the acting was terrible.",0
5890,Terrible film. The plot was weak and predictable.,0
14377,Fantastic plot and wonderful performances.,1
19045,"I loved this movie, it was fantastic and the acting was superb.",1
16716,Excellent production and the cast did a marvelous job. The script needed polishing.,1
3809,Terrible film. The plot was weak and predictable. The pace felt slow. A masterpiece — compelling and heartwarming.,0
18103,I really enjoyed it; will watch again. The dialogues were sharp.,1
936,Fantastic plot and wonderful performances.,1
10652,"I loved this movie, it was fantastic and the acting was superb. The dialogues were sharp.",1
1775,One of the best movies I've seen this year. Brilliant! The pace felt slow.,1
17809,BAD PRODUCTION A.D THE CAST SEEMED UNINTERESTED.,0
3745,I did not enjoy it; wouldn't recommend.,0
5444,I really enjoyed it; will watch!again. The visual effects were impressive.,1
18304,Fantastic plot and wonderful performances.,1
13970,I did not enjoy it; wouldn't recommend.,0
1876,"Entertaining, emotional and beautifully directed. The dialogues were sharp.",1
3761,Poorly written and badly executed. It missed emotional depth.,0
18718,"I hated this movie, it was boring and the acting was terrible.",0
3053,One of the best movies I've seen this year. Brilliant! The script needed polishing.,1
13655,Amazing film! The story was gripping and I was impressed. It had funny moments.,1
13147,"Waste of time, not worth watching.",0
18737,"Entertaining, emotional and beautifully directed. The cinematography was decent. Terrible film. The plot was weak and predictable.",1
4616,"I hated this movie, it was boring and the acting was terrible. The pace felt slow.",0
15813,"Bad production and the cast seemed uninterested. I loved this movie, it was fantastic and the acting was superb.",0
3322,Terrible film. The plot was weak and predictable.,0
18172,I really enjoyed it; will watch again. The visual effects were impressive.,1
3312,"Great experience, highly recommend to everyone. I liked the character arcs.",1
17696,One of the best movies I've seen this year. Brilliant!,1
18160,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
17801,"Amazing film! The story was gripping and I was impressed. I hated this movie, it was boring and the acting was terrible.",1
12744,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE. I LIKED THE CHARACTER ARCS.",0
12872,A frustrating and forgettable movie.,0
11596,A MASTERPIECE — COMPELLING AND HEARTWARMING. IT HAD FUNNY MOMENTS.,1
8211,Weak plot and poor performances. It had funny moments.,0
11432,A MESS — CONFUSING AND UNENGAGING. I LIKED THE CHARACTER ARCS.,0
16019,Amazing film! The story was gripping and I was impressed.,1
1518,"Great experience, highly recommend to everyone.",1
19040,I really enjoyed it; will watch again. The cinematography was decent.,1
4493,Excellent production and the cast did a marvelous job.,1
3113,Fantastic plot and wonderful performances. The soundtrack was forgettable.,1
16567,"I hated this movie, it was boring and the acting was terrible.",0
16295,Amazing film! The story was gripping and I was impressed.,1
11835,"Waste of time, not worth watching. Waste of time, not worth watching.",0
2867,One of the worst movies I've seen. Disappointing. The dialogues were sharp.,0
856,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
18415,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE. THE VISUAL EFFECTS WERE IMPRESSIVE.",0
4913,"Entertaining, emotional and beautifully directed. I hated this movie, it was boring and the acting was terrible.",1
13861,Bad production and the cast seemed uninterested.,0
5464,A mess — confusing and unengaging.,0
5483,Weak plot and poor performances. It missed emotional depth.,0
12606,A FRUSTRATING AND FORGETTABLE MOVIE.,0
18302,"I loved this movie, it was fantastic and the acting was superb. I hated this movie, it was boring and the acting was terrible.",1
3829,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
18095,"I loved this movie, it was fantastic and the acting was superb.",1
4698,Fantastic plot and wonderful performances. The visual effects were impressive.,1
15201,One of the worst movies I've seen. Disappointing.,0
4988,I DID NOT ENJOY IT; WOULDN'T RECOMMEND. IT MISSED EMOTIONAL DEPTH.,0
4651,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
10289,A frustrating and forgettable movie. The soundtrack was forgettable.,0
6797,Amazing film! The story was gripping and I was impressed. The pace felt slow.,1
5809,A very satisfying cinemat.c experience.,1
5411,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE. IT HAD FUNNY MOMENTS.",0
8334,WEAK PLOT AND POOR PERFORMANCES. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
2801,Weak plot and poor performances. The pace felt slow.,0
9837,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
10333,"Great experience, highly recommend to everyone. I hated this movie, it was boring and the acting was terrible.",1
12729,A masterpiece — compelling and heartwarming.,1
13779,A frustrating and forgettable movie. The script needed polishing.,0
7816,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB. THE CINEMATOGRAPHY WAS DECENT. Amazing film! The story was gripping and I was impressed.",1
4379,"Entertaining, emotional and beautifully directed.",1
8922,"Entertaining, emotional and beautifully directed.",1
6717,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
2262,A mess — confusing and unengaging. The visual effects were impressive.,0
7430,One of the best movies I've seen this year. Brilliant!,1
9303,"Entertaining, emotional and beautiful?y directed. Entertaining, emotional and beautifully directed.",1
18990,Amazing film! The story was gripping and I was impressed.,1
11191,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
2008,One of the best movies I've seen this year. Brilliant! It missed emotional depth.,1
194,One of the worst movies I've seen. Disappointing. The dialogues were sharp.,0
13804,Poorly written and badly executed. The soundtrack was forgettable.,0
18916,A masterpiece — compelling and heartwarming.,1
8771,Excellent production and the cast did a marvelous job. The script needed polishing.,1
16301,A very satisfying cinematic experience. The script needed polishing.,1
772,"Entertaining, emotional and beautifully directed.",1
10588,Weak plot and poor performances. The pace felt slow.,0
12467,Terrible film. The plot was weak and predictable.,0
17939,Fantastic plot and wonderful performances.,1
14869,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
14568,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED. IT HAD FUNNY MOMENTS.",1
16790,Poorly written and badly executed.,0
19727,A very satisfying cinematic experience. The pace felt slow.,1
10089,"I hated this movie, it was boring and the acting was terrible.",0
16911,"Great experience, highly recommend to everyone. The pace felt slow.",1
6318,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
11852,Amazing film! The story was gripping and I was impressed. One of the worst movies I've seen. Disappointing.,1
6582,A mess — confusing and unengaging.,0
1448,I did not enjoy it; wouldn't recommend. The soundtrack was forgettable.,0
343,A frustrating and forgettable movie. Excellent production and the cast did a marvelous job.,0
13320,I did not enjoy it; wouldn't recommend.,0
11329,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
17112,"Entertaining, emotional and beautifully directed. The script needed polishing. Terrible film. The plot was weak and predictable.",1
9169,Excellent production and the cast did a marvelous job.,1
19049,I did not enjoy it; wouldn't recommend.,0
7369,"One of the worst movies I've seen. Disappointing. It had funny moments. Great experience, highly recommend to everyone.",0
2045,Excellent production and the cast did a marvelous job. The cinematography was decent.,1
7157,I did not enjoy it; wouldn't recommend. It had funny moments.,0
16289,Bad production and the cast seemed uninterested. The pace felt slow.,0
7852,I did not enjoy it; wouldn't recommend.,0
10179,"I hated this movie, it was boring and the acting was terrible.",0
12133,"Entertaining, emotional and beautifully directed.",1
13616,Weak plot and poor performances.,0
17045,A masterpiece — compelling and heartwarming.,1
1493,"I hated this movie, it was boring and the acting was terrible.",0
779,A frustrating and forgettable movie.,0
9886,One of the worst movies I've seen. Disappointing.,0
9278,A masterpiece — compelling and heartwarming. It had funny moments.,1
2525,"Entertaining, emotional and beautifully directed. The dialogues were sharp.",1
5375,Bad production and the cast seemed uninterested. The script needed polishing.,0
19123,One of the best movies I've seen this year. Brilliant!,1
16233,Terrible film. The plot was weak and predictable.,0
14850,Poorly written and badly executed.,0
17372,A mess — confusing and unengaging. The pace felt slow.,0
8260,"Waste of time, not worth watching.",0
17981,Poorly written and badly executed.,0
41,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE. THE PACE FELT SLOW.,0
11241,Excellent production and the cast did a marvelous job.,1
18372,One of the worst movies I've seen. Disappointing. One of the best movies I've seen this year. Brilliant!,0
14425,A FRUSTRATING AND FORGETTABLE MOVIE. THE SCRIPT NEEDED POLISHING. One of the best movies I've seen this year. Brilliant!,0
11640,"Waste of time, not worth watching.",0
6817,Poorly written and badly executed. The script needed polishing.,0
17588,"I hated this movie, it was boring and the acting was terrible. The soundtrack was forgettable.",0
18105,A very satisfying cinematic experience.,1
10705,"Entertaining, emotion?l and beautifully directed. It missed emotional depth.",1
14141,Bad production and the cast seemed uninterested.,0
1461,"Entertaining, emotional and beautifully directed. I loved this movie, it was fantastic and the acting was superb.",1
18578,"Entertaining, emotional and beautifully directed. I liked the character arcs.",1
4494,Excellent production and the cast did a marvelous job. It had funny moments.,1
13075,I really enjoyed it; will watch again.,1
13687,"I hated this movie, it was boring and the acting was terrible. A mess — confusing and unengaging.",0
13948,"Waste of time, not worth watching.",0
11003,One of the worst movies I've seen. Disappointing.,0
15433,Excellent production and the cast did a marvelous job.,1
7231,"Entertaining, emotional and beautifully directed.",1
15687,Excellent production and the cast did a marvelous job.,1
10413,A MESS — CONFUSING AND UNENGAGING.,0
5076,A masterpiece — compelling and heartwarming.,1
9642,"WASTE OF TIME, NOT WORTH WATCHING.",0
18901,One of the best movies I've seen this year. Brilliant! I liked the character arcs.,1
4089,A masterpiece — compelling and heartwarming.,1
18826,A VERY SATISFYING CINEMATIC EXPERIENCE. THE SOUNDTRACK WAS FORGETTABLE.,1
14950,Terrible film. The plot was weak and predictable.,0
4250,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
16808,Poorly written and badly executed. The script needed polishing.,0
19307,A FRUSTRATING AND FORGETTABLE MOVIE. IT MISSED EMOTIONAL DEPTH.,0
10097,I did not en...oy it; wouldn't recommend.,0
19526,Amazing film! The story was gripping and I was impressed.,1
12110,Fantastic plot and wonderful performances. I liked the character arcs.,1
6143,Poorly written and badly executed.,0
5662,Weak plot and poor performances. I liked the character arcs.,0
13971,I REALLY ENJOYED IT; WILL WATCH AGAIN.,1
15038,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT! A masterpiece — compelling and heartwarming.,1
9032,"Entertaining, emotional and beautifully directed.",1
2660,I really enjoyed it; will watch again. The cinematography was decent.,1
142,Poorly written and badly executed.,0
2598,"I really enjoyed it; will watch again. The soundtrack was forgettable. Entertaining, emotional and beautifully directed.",1
6702,"Waste of time, not worth watching.",0
15224,Weak plot and poor performances.,0
19903,Excellent production and the cast did a marvelous job. I liked the character arcs. Fantastic plot and wonderful performances.,1
7419,A VERY SATISFYING CINEMATIC EXPERIENCE.,1
17523,Weak plot and poor performances. It had funny moments.,0
10450,WEAK PLOT AND POOR PERFORMANCES. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
12131,"Terrible film. The plot was weak and predictable. Great experience, highly recommend to everyone.",0
17973,I really !njoyed it; will watch again.,1
16844,A MASTERPIECE — COMPELLING AND HEARTWARMING. THE VISUAL EFFECTS WERE IMPRESSIVE.,1
16014,Terrible film. The plot was weak and predictable.,0
8180,"I hated this movie, it was boring and the acting was terrible.",0
11566,One of the worst movies I've seen. Disappointing.,0
17333,A very satisfying cinematic experience.,1
9529,"Great experience, highly recommend to everyone. Poorly written and badly executed.",1
6371,"WASTE OF TIME, NOT WORTH WATCHING.",0
4629,A mess — confusing and unengaging. I liked the character arcs.,0
14479,"Great experience, highly recommend to everyone. I liked the character arcs.",1
442,One of the best movies I've seen this year. Brilliant! A very satisfying cinematic experience.,1
9795,I did not enjoy it; wouldn't recommend.,0
9047,A mess — confusing and unengaging.,0
3831,One of the best movies I've seen this year. Brilliant!,1
19070,A mess — confusing and unengaging.,0
6345,A masterpiece — compelling and heartwarming.,1
18259,Fantastic plot and wonderful performances.,1
1959,Weak plot and poor performances.,0
156,Terrible film. The plot was weak and predictable. I did not enjoy it; wouldn't recommend.,0
10488,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED.",1
18519,Weak plot and poor performances.,0
4579,"Waste of time, not worth watching. The soundtrack was forgettable.",0
1090,"Great experience, highly recommend to everyone. The visual effects were impressive.",1
12577,I did not enjoy it; wouldn't recommend. The dialogues were sharp.,0
9123,Poorly written and badly executed.,0
7951,A VERY SATISFYING CINEMATIC EXPERIENCE. THE VISUAL EFFECTS WERE IMPRESSIVE.,1
11102,FANTASTIC PLOT AND WONDERFUL PERFORMANCES. Weak plot and poor performances.,1
18358,A mess — confusing and unengaging.,0
6417,Weak plot and poor performances.,0
16022,"Waste of time, not worth watching.",0
9088,A very satisfying cinematic experience. The soundtrack was forgettable.,1
11440,A mess — confusing and unengaging. It had funny moments.,0
7097,A very satisfying cinematic experience.,1
1099,A MESS — CONFUSING AND UNENGAGING. IT HAD FUNNY MOMENTS.,0
5434,WEAK PLOT AND POOR PERFORMANCES. IT HAD FUNNY MOMENTS.,0
13231,"I loved this movie, it was fantastic and the acting was superb. I loved this movie, it was fantastic and the acting was superb.",1
6451,Excellent production and the cast did a marvelous job. The visual effects were impressive.,1
12329,A MESS — CONFUSING AND UNENGAGING. THE CINEMATOGRAPHY WAS DECENT.,0
10786,I really enjoyed it; will watch again. Poorly written and badly executed.,1
3349,Amazing film! The story was gripping and I was impressed.,1
4080,Excellent production and the cast did a marvelous job.,1
9178,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
19384,Excellent production and the cast did a marvelous job. I really enjoyed it; will watch again.,1
588,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED. IT HAD FUNNY MOMENTS.,1
9347,"Great experience, highly recommend to everyone.",1
13270,FANTASTIC PLOT AND WONDERFUL PERFORMANCES. THE CINEMATOGRAPHY WAS DECENT.,1
13538,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB. IT MISSED EMOTIONAL DEPTH.",1
17817,Poorly written and badly executed. It had funny moments.,0
10965,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
13676,Weak plot and poor performances.,0
16300,"Entertaining, emotional and beautifully directed.",1
646,Poorly written and badly executed.,0
11750,Amazing film! The story was gripping and I was impressed.,1
9588,"Waste of time, not worth watching.",0
16649,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
11740,I really enjoyed it; will watch again. It missed emotional depth.,1
15037,I DID NOT ENJOY IT; WOULDN'T RECOMMEND.,0
227,Amazing film! The story was gripping and I was impressed. I did not enjoy it; wouldn't recommend.,1
3865,One of the best movies I've seen this year. Brilliant!,1
10593,Weak plot and poor performances.,0
18696,Bad production and the cast seemed uninterested.,0
19824,A mess — confusing and unengaging.,0
16155,"I hated this movie, it was boring and the acting was terrible.",0
8439,One of the best movies I've seen this year. Brilliant! The pace felt slow.,1
1530,A very satisfying cinematic experience. The script needed polishing.,1
18159,A mess — confusing and unengaging. A mess — confusing and unengaging.,0
924,A mess — confusing and unengaging.,0
17778,One of the worst movies I've seen. Disappointing. Excellent production and the cast did a marvelous job.,0
17054,I really enjoyed it; will watch again.,1
10103,Bad production and the cast seemed uninterested. The cinematography was decent.,0
7184,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
12151,I did not enjoy it; wouldn't recommend.,0
18946,WEAK PLOT AND POOR PERFORMANCES.,0
2592,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
5907,"I loved this movie, it was fantastic and the acting was superb.",1
11206,Poorly written and badly executed.,0
7134,"Entertaining, emotional and beautifully directed. A masterpiece — compelling and heartwarming.",1
2308,A frustrating and forgettable movie.,0
17072,I really enjoyed it; will watch again.,1
14204,WEAK PLOT AND POOR PERFORMANCES.,0
613,Poorly written and badly executed. It had funny moments.,0
11169,A frustrating and forgettable movie.,0
6630,One of the best movies I've seen this year. Brilliant!,1
4136,Weak plot and poor performances.,0
1899,A masterpiece — compelling and heartwarming.,1
13938,A masterpiece — compelling and heartwarming.,1
283,One of the best movies I've seen this year. Brilliant!,1
259,I really enjoyed it; will watch again. The cinematography was decent.,1
11117,Fantastic plot and wonderful performances.,1
19461,"WASTE OF TIME, NOT WORTH WATCHING.",0
4944,One of the worst movies I've seen. Disappointing.,0
14722,Weak plot and poor performances.,0
11532,POORLY WRITTEN AND BADLY EXECUTED.,0
6972,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
14890,Excellent production and the cast did a marvelous job. The dialogues were sharp.,1
13522,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED.,0
5224,A mess — confusing and unengaging. The script needed polishing.,0
2286,POORLY WRITTEN AND BADLY EXECUTED. THE SOUNDTRACK WAS FORGETTABLE.,0
8079,"Great experience, highly recommend to everyone. I liked the character arcs.",1
6711,A VERY SATISFYING CIN!MATIC EXPERIENCE.,1
19363,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
10404,"I loved this movie, it was fantastic and the acting was superb. The soundtrack was forgettable.",1
476,A mess — confusing and unengaging. A masterpiece — compelling and heartwarming.,0
16392,"I loved this movie, it was fantastic and the acting was superb. The dialogues were sharp.",1
6412,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
2552,I really enjoyed it; will watch again.,1
6853,"BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. I loved this movie, it was fantastic and the acting was superb.",0
5547,"Waste of time, not worth watching.",0
13490,FANTASTIC PLOT AND WONDERFUL PERFORMANCES. I LIKED THE CHARACTER ARCS.,1
18060,A mess — confusing and unengaging. The soundtrack was forgettable.,0
9204,Excellent production and the cast did a marvelous job. It had funny moments.,1
10184,I DID NOT ENJOY IT; WOULDN'T RECOMMEND. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
13566,Fantastic plot and wonderful performances. It had funny moments.,1
16281,"I hated this movie, it was boring and the acting was terrible.",0
18402,Amazing film! The story was gripping and I was impressed. The visual effects were impressive.,1
7194,"Entertaining, emotional.and beautifully directed.",1
6824,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED. THE CINEMATOGRAPHY WAS DECENT.",1
19288,A mess — confusing and unengaging. The pace felt slow.,0
782,"I hated this movie, it was boring and the acting was terrible.",0
14940,Weak plot and poor performances.,0
10984,I really enjoyed it; will watch again. I did not enjoy it; wouldn't recommend.,1
6520,Poorly written and badly executed. The visual effects were impressive.,0
5775,"Great experience, highly recommend to everyone.",1
13172,I did not enjoy it; wouldn't recommend. The pace felt slow.,0
9284,"Waste of time, not worth watching. The script needed polishing. Weak plot and poor performances.",0
9370,WEAK PLOT AND POOR PERFORMANCES. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
19181,A frustrating and forgettable movie.,0
10272,I did not enjoy it; wouldn't recommend.,0
